"Y"	"t.j"	"r.i"	"L"	"Env"	"G"	"Rep"	"Group"	"GG"	"Yield"
"2604"	"2007"	2007	1976	"Sonagazi"	"2007-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.1
"2605"	"2007"	2007	1976	"Kustia"	"2007-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.8
"2606"	"2008"	2008	1976	"Barisal"	"2008-Barisal"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.855
"2607"	"2008"	2008	1976	"Comilla"	"2008-Comilla"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.245
"2608"	"2008"	2008	1976	"Gazipur"	"2008-Gazipur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.4
"2609"	"2008"	2008	1976	"Rajshahi"	"2008-Rajshahi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.48
"2610"	"2008"	2008	1976	"Rangpur"	"2008-Rangpur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.6
"2611"	"2008"	2008	1976	"Satkhira"	"2008-Satkhira"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.1
"2612"	"2008"	2008	1976	"Sonagazi"	"2008-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	1.6
"2613"	"2008"	2008	1976	"Kustia"	"2008-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.1
"2614"	"2009"	2009	1976	"Barisal"	"2009-Barisal"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.3
"2615"	"2009"	2009	1976	"Comilla"	"2009-Comilla"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.6125
"2616"	"2009"	2009	1976	"Gazipur"	"2009-Gazipur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.4
"2617"	"2009"	2009	1976	"Rajshahi"	"2009-Rajshahi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.09
"2618"	"2009"	2009	1976	"Rangpur"	"2009-Rangpur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2
"2619"	"2009"	2009	1976	"Satkhira"	"2009-Satkhira"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.1
"2620"	"2009"	2009	1976	"Sonagazi"	"2009-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	1.1
"2621"	"2009"	2009	1976	"Kustia"	"2009-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.4
"2622"	"2010"	2010	1976	"Barisal"	"2010-Barisal"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.18
"2623"	"2010"	2010	1976	"Comilla"	"2010-Comilla"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.98
"2624"	"2010"	2010	1976	"Gazipur"	"2010-Gazipur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.65
"2625"	"2010"	2010	1976	"Rajshahi"	"2010-Rajshahi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.195
"2626"	"2010"	2010	1976	"Rangpur"	"2010-Rangpur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.1
"2627"	"2010"	2010	1976	"Satkhira"	"2010-Satkhira"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.1
"2628"	"2010"	2010	1976	"Sonagazi"	"2010-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.68
"2629"	"2010"	2010	1976	"Kustia"	"2010-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.4
"2630"	"2011"	2011	1976	"Barisal"	"2011-Barisal"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.06
"2631"	"2011"	2011	1976	"Comilla"	"2011-Comilla"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.5
"2632"	"2011"	2011	1976	"Gazipur"	"2011-Gazipur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.6
"2633"	"2011"	2011	1976	"Rajshahi"	"2011-Rajshahi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.3
"2634"	"2011"	2011	1976	"Rangpur"	"2011-Rangpur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.9
"2635"	"2011"	2011	1976	"Satkhira"	"2011-Satkhira"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.1
"2636"	"2011"	2011	1976	"Sonagazi"	"2011-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	5.2
"2637"	"2011"	2011	1976	"Kustia"	"2011-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.61
"2638"	"2012"	2012	1976	"Kustia"	"2012-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.69
"2639"	"2012"	2012	1976	"Sonagazi"	"2012-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.67
"2640"	"2012"	2012	1976	"Comilla"	"2012-Comilla"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.88
"2641"	"2012"	2012	1976	"Gazipur"	"2012-Gazipur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.341
"2642"	"2012"	2012	1976	"Rajshahi"	"2012-Rajshahi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.56
"2643"	"2012"	2012	1976	"Rangpur"	"2012-Rangpur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	1.5
"2644"	"2012"	2012	1976	"Satkhira"	"2012-Satkhira"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	1.91
"2645"	"2012"	2012	1976	"Barisal"	"2012-Barisal"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.32
"2646"	"2013"	2013	1976	"Kustia"	"2013-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.1
"2647"	"2013"	2013	1976	"Sonagazi"	"2013-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.59
"2648"	"2013"	2013	1976	"Comilla"	"2013-Comilla"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.42
"2649"	"2013"	2013	1976	"Gazipur"	"2013-Gazipur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	4.8
"2650"	"2013"	2013	1976	"Rajshahi"	"2013-Rajshahi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.13
"2651"	"2013"	2013	1976	"Rangpur"	"2013-Rangpur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.2
"2652"	"2013"	2013	1976	"Barisal"	"2013-Barisal"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.67
"2653"	"2014"	2014	1976	"Kustia"	"2014-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	4.37
"2654"	"2014"	2014	1976	"Sonagazi"	"2014-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.86
"2655"	"2014"	2014	1976	"Comilla"	"2014-Comilla"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.121666188
"2656"	"2014"	2014	1976	"Gazipur"	"2014-Gazipur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	4.5
"2657"	"2014"	2014	1976	"Rajshahi"	"2014-Rajshahi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.443023256
"2658"	"2014"	2014	1976	"Rangpur"	"2014-Rangpur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	1.9
"2659"	"2014"	2014	1976	"Satkhira"	"2014-Satkhira"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.24
"2660"	"2014"	2014	1976	"Bhanga"	"2014-Bhanga"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.75
"2661"	"2015"	2015	1976	"Kustia"	"2015-Kustia"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	4.27
"2662"	"2015"	2015	1976	"Sonagazi"	"2015-Sonagazi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	2.890714286
"2663"	"2015"	2015	1976	"Comilla"	"2015-Comilla"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.823332376
"2664"	"2015"	2015	1976	"Gazipur"	"2015-Gazipur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	5.08718887
"2665"	"2015"	2015	1976	"Rajshahi"	"2015-Rajshahi"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.489627907
"2666"	"2015"	2015	1976	"Rangpur"	"2015-Rangpur"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	1.9
"2667"	"2015"	2015	1976	"Satkhira"	"2015-Satkhira"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	4.027906977
"2668"	"2015"	2015	1976	"Bhanga"	"2015-Bhanga"	"BR5"	"2"	"Aromatic"	"Aromatic-BR5"	3.59
"2669"	"2001"	2001	1976	"Barisal"	"2001-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.43
"2670"	"2001"	2001	1976	"Comilla"	"2001-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.958139535
"2671"	"2001"	2001	1976	"Gazipur"	"2001-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.904534884
"2672"	"2001"	2001	1976	"Rajshahi"	"2001-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.54
"2673"	"2001"	2001	1976	"Rangpur"	"2001-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.674127907
"2674"	"2001"	2001	1976	"Satkhira"	"2001-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.879244186
"2675"	"2001"	2001	1976	"Sonagazi"	"2001-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.904534884
"2676"	"2002"	2002	1976	"Barisal"	"2002-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.5
"2677"	"2002"	2002	1976	"Comilla"	"2002-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.2
"2678"	"2002"	2002	1976	"Gazipur"	"2002-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.45635814
"2679"	"2002"	2002	1976	"Rajshahi"	"2002-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.839
"2680"	"2002"	2002	1976	"Rangpur"	"2002-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.46
"2681"	"2002"	2002	1976	"Satkhira"	"2002-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.258953488
"2682"	"2002"	2002	1976	"Sonagazi"	"2002-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.203534884
"2683"	"2003"	2003	1976	"Barisal"	"2003-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.365232558
"2684"	"2003"	2003	1976	"Comilla"	"2003-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.407
"2685"	"2003"	2003	1976	"Gazipur"	"2003-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.769069767
"2686"	"2003"	2003	1976	"Rajshahi"	"2003-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.6895
"2687"	"2003"	2003	1976	"Rangpur"	"2003-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.888255814
"2688"	"2003"	2003	1976	"Satkhira"	"2003-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.499534884
"2689"	"2003"	2003	1976	"Sonagazi"	"2003-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.26
"2690"	"2004"	2004	1976	"Barisal"	"2004-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.26744186
"2691"	"2004"	2004	1976	"Comilla"	"2004-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.270255814
"2692"	"2004"	2004	1976	"Gazipur"	"2004-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.25377907
"2693"	"2004"	2004	1976	"Rajshahi"	"2004-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.88372093
"2694"	"2004"	2004	1976	"Rangpur"	"2004-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.045
"2695"	"2004"	2004	1976	"Satkhira"	"2004-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.581395349
"2696"	"2004"	2004	1976	"Sonagazi"	"2004-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.41448203
"2697"	"2004"	2004	1976	"Kustia"	"2004-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.074627907
"2698"	"2005"	2005	1976	"Barisal"	"2005-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.779
"2699"	"2005"	2005	1976	"Comilla"	"2005-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.214883721
"2700"	"2005"	2005	1976	"Gazipur"	"2005-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.397209302
"2701"	"2005"	2005	1976	"Rajshahi"	"2005-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.391395349
"2702"	"2005"	2005	1976	"Rangpur"	"2005-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.247024967
"2703"	"2005"	2005	1976	"Satkhira"	"2005-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.233488372
"2704"	"2005"	2005	1976	"Sonagazi"	"2005-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.19
"2705"	"2005"	2005	1976	"Kustia"	"2005-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.324837209
"2706"	"2006"	2006	1976	"Barisal"	"2006-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.18
"2707"	"2006"	2006	1976	"Comilla"	"2006-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	0.48
"2708"	"2006"	2006	1976	"Gazipur"	"2006-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.1
"2709"	"2006"	2006	1976	"Rajshahi"	"2006-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.7
"2710"	"2006"	2006	1976	"Rangpur"	"2006-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.65
"2711"	"2006"	2006	1976	"Satkhira"	"2006-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.95
"2712"	"2006"	2006	1976	"Sonagazi"	"2006-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.1
"2713"	"2006"	2006	1976	"Kustia"	"2006-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	5.3
"2714"	"2007"	2007	1976	"Barisal"	"2007-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	5.2715
"2715"	"2007"	2007	1976	"Comilla"	"2007-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.58
"2716"	"2007"	2007	1976	"Gazipur"	"2007-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.2
"2717"	"2007"	2007	1976	"Rajshahi"	"2007-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.9
"2718"	"2007"	2007	1976	"Rangpur"	"2007-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.4
"2719"	"2007"	2007	1976	"Satkhira"	"2007-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.55
"2720"	"2007"	2007	1976	"Sonagazi"	"2007-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.98
"2721"	"2007"	2007	1976	"Kustia"	"2007-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	5.15
"2722"	"2008"	2008	1976	"Barisal"	"2008-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.38575
"2723"	"2008"	2008	1976	"Comilla"	"2008-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.255
"2724"	"2008"	2008	1976	"Gazipur"	"2008-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.1
"2725"	"2008"	2008	1976	"Rajshahi"	"2008-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.85
"2726"	"2008"	2008	1976	"Rangpur"	"2008-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.15
"2727"	"2008"	2008	1976	"Satkhira"	"2008-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.75
"2728"	"2008"	2008	1976	"Sonagazi"	"2008-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.5
"2729"	"2008"	2008	1976	"Kustia"	"2008-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.375
"2730"	"2009"	2009	1976	"Barisal"	"2009-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.5
"2731"	"2009"	2009	1976	"Comilla"	"2009-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.5225
"2732"	"2009"	2009	1976	"Gazipur"	"2009-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.7
"2733"	"2009"	2009	1976	"Rajshahi"	"2009-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.375
"2734"	"2009"	2009	1976	"Rangpur"	"2009-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.75
"2735"	"2009"	2009	1976	"Satkhira"	"2009-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.65
"2736"	"2009"	2009	1976	"Sonagazi"	"2009-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.7
"2737"	"2009"	2009	1976	"Kustia"	"2009-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.6
"2738"	"2010"	2010	1976	"Barisal"	"2010-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.78
"2739"	"2010"	2010	1976	"Comilla"	"2010-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.79
"2740"	"2010"	2010	1976	"Gazipur"	"2010-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.35
"2741"	"2010"	2010	1976	"Rajshahi"	"2010-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.1875
"2742"	"2010"	2010	1976	"Rangpur"	"2010-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.5
"2743"	"2010"	2010	1976	"Satkhira"	"2010-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.7
"2744"	"2010"	2010	1976	"Sonagazi"	"2010-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.45
"2745"	"2010"	2010	1976	"Kustia"	"2010-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.6
"2746"	"2011"	2011	1976	"Barisal"	"2011-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.06
"2747"	"2011"	2011	1976	"Comilla"	"2011-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.27
"2748"	"2011"	2011	1976	"Gazipur"	"2011-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.7
"2749"	"2011"	2011	1976	"Rajshahi"	"2011-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3
"2750"	"2011"	2011	1976	"Rangpur"	"2011-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3
"2751"	"2011"	2011	1976	"Satkhira"	"2011-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.675
"2752"	"2011"	2011	1976	"Sonagazi"	"2011-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.9
"2753"	"2011"	2011	1976	"Kustia"	"2011-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.79
"2754"	"2012"	2012	1976	"Kustia"	"2012-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.73
"2755"	"2012"	2012	1976	"Sonagazi"	"2012-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.73
"2756"	"2012"	2012	1976	"Comilla"	"2012-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.36
"2757"	"2012"	2012	1976	"Gazipur"	"2012-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.216
"2758"	"2012"	2012	1976	"Rajshahi"	"2012-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.95
"2759"	"2012"	2012	1976	"Rangpur"	"2012-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.5
"2760"	"2012"	2012	1976	"Satkhira"	"2012-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.92
"2761"	"2012"	2012	1976	"Barisal"	"2012-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.34
"2762"	"2013"	2013	1976	"Kustia"	"2013-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.78
"2763"	"2013"	2013	1976	"Sonagazi"	"2013-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.46
"2764"	"2013"	2013	1976	"Comilla"	"2013-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.34
"2765"	"2013"	2013	1976	"Gazipur"	"2013-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.55
"2766"	"2013"	2013	1976	"Rajshahi"	"2013-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.17
"2767"	"2013"	2013	1976	"Rangpur"	"2013-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2
"2768"	"2013"	2013	1976	"Barisal"	"2013-Barisal"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.53
"2769"	"2014"	2014	1976	"Kustia"	"2014-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.9
"2770"	"2014"	2014	1976	"Sonagazi"	"2014-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.15
"2771"	"2014"	2014	1976	"Comilla"	"2014-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.129517657
"2772"	"2014"	2014	1976	"Gazipur"	"2014-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4
"2773"	"2014"	2014	1976	"Rajshahi"	"2014-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.225
"2774"	"2014"	2014	1976	"Rangpur"	"2014-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.9
"2775"	"2014"	2014	1976	"Satkhira"	"2014-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.63
"2776"	"2014"	2014	1976	"Bhanga"	"2014-Bhanga"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.125
"2777"	"2015"	2015	1976	"Kustia"	"2015-Kustia"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.06
"2778"	"2015"	2015	1976	"Sonagazi"	"2015-Sonagazi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	2.97
"2779"	"2015"	2015	1976	"Comilla"	"2015-Comilla"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.919035314
"2780"	"2015"	2015	1976	"Gazipur"	"2015-Gazipur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.530996391
"2781"	"2015"	2015	1976	"Rajshahi"	"2015-Rajshahi"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.334662791
"2782"	"2015"	2015	1976	"Rangpur"	"2015-Rangpur"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	1.5
"2783"	"2015"	2015	1976	"Satkhira"	"2015-Satkhira"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	3.572868217
"2784"	"2015"	2015	1976	"Bhanga"	"2015-Bhanga"	"BR5"	"3"	"Aromatic"	"Aromatic-BR5"	4.3
"2785"	"2001"	2001	1994	"Barisal"	"2001-Barisal"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	3.91
"2786"	"2001"	2001	1994	"Comilla"	"2001-Comilla"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4.97627907
"2787"	"2001"	2001	1994	"Gazipur"	"2001-Gazipur"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	3.813953488
"2788"	"2001"	2001	1994	"Rajshahi"	"2001-Rajshahi"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4.42
"2789"	"2001"	2001	1994	"Rangpur"	"2001-Rangpur"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	3.695
"2790"	"2001"	2001	1994	"Satkhira"	"2001-Satkhira"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	5.754651163
"2791"	"2001"	2001	1994	"Sonagazi"	"2001-Sonagazi"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	3.670930233
"2792"	"2002"	2002	1994	"Barisal"	"2002-Barisal"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4.95
"2793"	"2002"	2002	1994	"Comilla"	"2002-Comilla"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4
"2794"	"2002"	2002	1994	"Gazipur"	"2002-Gazipur"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	3.831175814
"2795"	"2002"	2002	1994	"Rajshahi"	"2002-Rajshahi"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4.719
"2796"	"2002"	2002	1994	"Rangpur"	"2002-Rangpur"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	3.78
"2797"	"2002"	2002	1994	"Satkhira"	"2002-Satkhira"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	5.54372093
"2798"	"2002"	2002	1994	"Sonagazi"	"2002-Sonagazi"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	3.969930233
"2799"	"2003"	2003	1994	"Barisal"	"2003-Barisal"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4.849418605
"2800"	"2003"	2003	1994	"Comilla"	"2003-Comilla"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4.168918605
"2801"	"2003"	2003	1994	"Gazipur"	"2003-Gazipur"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4.065953488
"2802"	"2003"	2003	1994	"Rajshahi"	"2003-Rajshahi"	"BRRI dhan30"	"1"	"Medium"	"Medium-BRRI dhan30"	4.5695
