SL	Year	Location	Year of release	Rep	Variety	Group	Yield
2235	2005	Comilla	1980	2	BR11	Medium	3.6
2236	2005	Gazipur	1980	2	BR11	Medium	4.744476744
2237	2005	Rajshahi	1980	2	BR11	Medium	5.770116279
2238	2005	Rangpur	1980	2	BR11	Medium	1.232367518
2239	2005	Satkhira	1980	2	BR11	Medium	6.385116279
2240	2005	Sonagazi	1980	2	BR11	Medium	3.88
2241	2005	Kustia	1980	2	BR11	Medium	4.742139535
2242	2006	Barisal	1980	2	BR11	Medium	4.2
2243	2006	Comilla	1980	2	BR11	Medium	0.49
2244	2006	Gazipur	1980	2	BR11	Medium	3.75
2245	2006	Rajshahi	1980	2	BR11	Medium	5.5
2246	2006	Rangpur	1980	2	BR11	Medium	3.9
2247	2006	Satkhira	1980	2	BR11	Medium	4.6
2248	2006	Sonagazi	1980	2	BR11	Medium	5.62
2249	2006	Kustia	1980	2	BR11	Medium	5.5
2250	2007	Barisal	1980	2	BR11	Medium	4.047
2251	2007	Comilla	1980	2	BR11	Medium	3.48
2252	2007	Gazipur	1980	2	BR11	Medium	4
2253	2007	Rajshahi	1980	2	BR11	Medium	4.7
2254	2007	Rangpur	1980	2	BR11	Medium	2.6
2255	2007	Satkhira	1980	2	BR11	Medium	3.95
2256	2007	Sonagazi	1980	2	BR11	Medium	2.97
2257	2007	Kustia	1980	2	BR11	Medium	5.7
2258	2008	Barisal	1980	2	BR11	Medium	2.6735
2259	2008	Comilla	1980	2	BR11	Medium	2.22
2260	2008	Gazipur	1980	2	BR11	Medium	3.75
2261	2008	Rajshahi	1980	2	BR11	Medium	2.77
2262	2008	Rangpur	1980	2	BR11	Medium	4.65
2263	2008	Satkhira	1980	2	BR11	Medium	4.275
2264	2008	Sonagazi	1980	2	BR11	Medium	1.7
2265	2008	Kustia	1980	2	BR11	Medium	5.45
2266	2009	Barisal	1980	2	BR11	Medium	1.3
2267	2009	Comilla	1980	2	BR11	Medium	3.595
2268	2009	Gazipur	1980	2	BR11	Medium	4.2
2269	2009	Rajshahi	1980	2	BR11	Medium	3.735
2270	2009	Rangpur	1980	2	BR11	Medium	4.4
2271	2009	Satkhira	1980	2	BR11	Medium	4.1125
2272	2009	Sonagazi	1980	2	BR11	Medium	1.5
2273	2009	Kustia	1980	2	BR11	Medium	5.2
2274	2010	Barisal	1980	2	BR11	Medium	2.515
2275	2010	Comilla	1980	2	BR11	Medium	4.97
2276	2010	Gazipur	1980	2	BR11	Medium	4.65
2277	2010	Rajshahi	1980	2	BR11	Medium	6.2675
2278	2010	Rangpur	1980	2	BR11	Medium	4.9
2279	2010	Satkhira	1980	2	BR11	Medium	4.19375
2280	2010	Sonagazi	1980	2	BR11	Medium	4.75
2281	2010	Kustia	1980	2	BR11	Medium	6.8
2282	2011	Barisal	1980	2	BR11	Medium	3.73
2283	2011	Comilla	1980	2	BR11	Medium	1.58
2284	2011	Gazipur	1980	2	BR11	Medium	4.75
2285	2011	Rajshahi	1980	2	BR11	Medium	8.8
2286	2011	Rangpur	1980	2	BR11	Medium	3.8
2287	2011	Satkhira	1980	2	BR11	Medium	4.153125
2288	2011	Sonagazi	1980	2	BR11	Medium	6
2289	2011	Kustia	1980	2	BR11	Medium	4.82
2290	2012	Kustia	1980	2	BR11	Medium	4.76
2291	2012	Sonagazi	1980	2	BR11	Medium	4.75
2292	2012	Comilla	1980	2	BR11	Medium	4.2
2293	2012	Gazipur	1980	2	BR11	Medium	3.438
2294	2012	Rajshahi	1980	2	BR11	Medium	4.73
2295	2012	Rangpur	1980	2	BR11	Medium	2.4
2296	2012	Satkhira	1980	2	BR11	Medium	3.105
2297	2012	Barisal	1980	2	BR11	Medium	3.81
2298	2013	Kustia	1980	2	BR11	Medium	5.4
2299	2013	Sonagazi	1980	2	BR11	Medium	4.89
2300	2013	Comilla	1980	2	BR11	Medium	4.16
2301	2013	Gazipur	1980	2	BR11	Medium	5.1
2302	2013	Rajshahi	1980	2	BR11	Medium	5.43
2303	2013	Rangpur	1980	2	BR11	Medium	3.5
2304	2013	Barisal	1980	2	BR11	Medium	5.3
2305	2014	Kustia	1980	2	BR11	Medium	5.8
2306	2014	Sonagazi	1980	2	BR11	Medium	3.9
2307	2014	Comilla	1980	2	BR11	Medium	4.11
2308	2014	Gazipur	1980	2	BR11	Medium	7.5
2309	2014	Rajshahi	1980	2	BR11	Medium	4.735930233
2310	2014	Rangpur	1980	2	BR11	Medium	5.3
2311	2014	Satkhira	1980	2	BR11	Medium	6.14
2312	2014	Bhanga	1980	2	BR11	Medium	4
2313	2015	Kustia	1980	2	BR11	Medium	5.7
2314	2015	Sonagazi	1980	2	BR11	Medium	3.657883721
2315	2015	Comilla	1980	2	BR11	Medium	5.607235142
2316	2015	Gazipur	1980	2	BR11	Medium	6.896233893
2317	2015	Rajshahi	1980	2	BR11	Medium	6.531906977
2318	2015	Rangpur	1980	2	BR11	Medium	3.3
2319	2015	Satkhira	1980	2	BR11	Medium	6.511627907
2320	2015	Bhanga	1980	2	BR11	Medium	3.25
2321	2001	Barisal	1980	3	BR11	Medium	3.85
2322	2001	Comilla	1980	3	BR11	Medium	4.742848837
2323	2001	Gazipur	1980	3	BR11	Medium	3.369767442
2324	2001	Rajshahi	1980	3	BR11	Medium	3.45
2325	2001	Rangpur	1980	3	BR11	Medium	4.087209302
2326	2001	Satkhira	1980	3	BR11	Medium	7.021802326
2327	2001	Sonagazi	1980	3	BR11	Medium	3.369767442
2328	2002	Barisal	1980	3	BR11	Medium	5.5
2329	2002	Comilla	1980	3	BR11	Medium	4.85
2330	2002	Gazipur	1980	3	BR11	Medium	3.9465
2331	2002	Rajshahi	1980	3	BR11	Medium	3.749
2332	2002	Rangpur	1980	3	BR11	Medium	3.89
2333	2002	Satkhira	1980	3	BR11	Medium	6.727325581
2334	2002	Sonagazi	1980	3	BR11	Medium	3.668767442
2335	2003	Barisal	1980	3	BR11	Medium	4.705372093
2336	2003	Comilla	1980	3	BR11	Medium	1.856155814
2337	2003	Gazipur	1980	3	BR11	Medium	3.018116279
2338	2003	Rajshahi	1980	3	BR11	Medium	3.5995
2339	2003	Rangpur	1980	3	BR11	Medium	4.284418605
2340	2003	Satkhira	1980	3	BR11	Medium	7.31627907
2341	2003	Sonagazi	1980	3	BR11	Medium	1.65
2342	2004	Barisal	1980	3	BR11	Medium	3.114256825
2343	2004	Comilla	1980	3	BR11	Medium	2.639244186
2344	2004	Gazipur	1980	3	BR11	Medium	4.185348837
2345	2004	Rajshahi	1980	3	BR11	Medium	4.595348837
2346	2004	Rangpur	1980	3	BR11	Medium	3.66
2347	2004	Satkhira	1980	3	BR11	Medium	6.497674419
2348	2004	Sonagazi	1980	3	BR11	Medium	3.720930233
2349	2004	Kustia	1980	3	BR11	Medium	3.326201744
2350	2005	Barisal	1980	3	BR11	Medium	5.442
2351	2005	Comilla	1980	3	BR11	Medium	3.51627907
2352	2005	Gazipur	1980	3	BR11	Medium	3.832093023
2353	2005	Rajshahi	1980	3	BR11	Medium	5.580697674
2354	2005	Rangpur	1980	3	BR11	Medium	0.728269157
2355	2005	Satkhira	1980	3	BR11	Medium	6.27255814
2356	2005	Sonagazi	1980	3	BR11	Medium	3.6
2357	2005	Kustia	1980	3	BR11	Medium	5.430139535
2358	2006	Barisal	1980	3	BR11	Medium	3.797
2359	2006	Comilla	1980	3	BR11	Medium	0.96
2360	2006	Gazipur	1980	3	BR11	Medium	3.9
2361	2006	Rajshahi	1980	3	BR11	Medium	5.5
2362	2006	Rangpur	1980	3	BR11	Medium	5.9
2363	2006	Satkhira	1980	3	BR11	Medium	4.45
2364	2006	Sonagazi	1980	3	BR11	Medium	3.65
2365	2006	Kustia	1980	3	BR11	Medium	5.38
2366	2007	Barisal	1980	3	BR11	Medium	4.0595
2367	2007	Comilla	1980	3	BR11	Medium	3.09
2368	2007	Gazipur	1980	3	BR11	Medium	4.2
2369	2007	Rajshahi	1980	3	BR11	Medium	5.5
2370	2007	Rangpur	1980	3	BR11	Medium	2.25
2371	2007	Satkhira	1980	3	BR11	Medium	4.2
2372	2007	Sonagazi	1980	3	BR11	Medium	2.76
2373	2007	Kustia	1980	3	BR11	Medium	5.35
2374	2008	Barisal	1980	3	BR11	Medium	3.32975
2375	2008	Comilla	1980	3	BR11	Medium	2.255
2376	2008	Gazipur	1980	3	BR11	Medium	3.9
2377	2008	Rajshahi	1980	3	BR11	Medium	3.09
2378	2008	Rangpur	1980	3	BR11	Medium	4.4
2379	2008	Satkhira	1980	3	BR11	Medium	4.325
2380	2008	Sonagazi	1980	3	BR11	Medium	1.6
2381	2008	Kustia	1980	3	BR11	Medium	4.975
2382	2009	Barisal	1980	3	BR11	Medium	2.6
2383	2009	Comilla	1980	3	BR11	Medium	3.4875
2384	2009	Gazipur	1980	3	BR11	Medium	3.675
2385	2009	Rajshahi	1980	3	BR11	Medium	4.295
2386	2009	Rangpur	1980	3	BR11	Medium	3.8
2387	2009	Satkhira	1980	3	BR11	Medium	4.2625
2388	2009	Sonagazi	1980	3	BR11	Medium	1.85
2389	2009	Kustia	1980	3	BR11	Medium	4.6
2390	2010	Barisal	1980	3	BR11	Medium	2.91
2391	2010	Comilla	1980	3	BR11	Medium	4.72
2392	2010	Gazipur	1980	3	BR11	Medium	3.45
2393	2010	Rajshahi	1980	3	BR11	Medium	6.4475
2394	2010	Rangpur	1980	3	BR11	Medium	3.6
2395	2010	Satkhira	1980	3	BR11	Medium	4.29375
2396	2010	Sonagazi	1980	3	BR11	Medium	4.83
2397	2010	Kustia	1980	3	BR11	Medium	6.1
2398	2011	Barisal	1980	3	BR11	Medium	3.22
2399	2011	Comilla	1980	3	BR11	Medium	1.94
2400	2011	Gazipur	1980	3	BR11	Medium	5.1
2401	2011	Rajshahi	1980	3	BR11	Medium	8.6
2402	2011	Rangpur	1980	3	BR11	Medium	4
2403	2011	Satkhira	1980	3	BR11	Medium	4.278125
2404	2011	Sonagazi	1980	3	BR11	Medium	5.6
2405	2011	Kustia	1980	3	BR11	Medium	4.71
2406	2012	Kustia	1980	3	BR11	Medium	4.78
2407	2012	Sonagazi	1980	3	BR11	Medium	5.05
2408	2012	Comilla	1980	3	BR11	Medium	3.92
2409	2012	Gazipur	1980	3	BR11	Medium	3.73
2410	2012	Rajshahi	1980	3	BR11	Medium	4.82
2411	2012	Rangpur	1980	3	BR11	Medium	2.3
2412	2012	Satkhira	1980	3	BR11	Medium	2.96
2413	2012	Barisal	1980	3	BR11	Medium	3.62
2414	2013	Kustia	1980	3	BR11	Medium	5
2415	2013	Sonagazi	1980	3	BR11	Medium	4.98
2416	2013	Comilla	1980	3	BR11	Medium	4.18
2417	2013	Gazipur	1980	3	BR11	Medium	5.06
2418	2013	Rajshahi	1980	3	BR11	Medium	5.27
2419	2013	Rangpur	1980	3	BR11	Medium	3.5
2420	2013	Barisal	1980	3	BR11	Medium	5.1
2421	2014	Kustia	1980	3	BR11	Medium	5.91
2422	2014	Sonagazi	1980	3	BR11	Medium	4.12
2423	2014	Comilla	1980	3	BR11	Medium	4.44
2424	2014	Gazipur	1980	3	BR11	Medium	7
2425	2014	Rajshahi	1980	3	BR11	Medium	5.624767442
2426	2014	Rangpur	1980	3	BR11	Medium	5.4
2427	2014	Satkhira	1980	3	BR11	Medium	6.5
2428	2014	Bhanga	1980	3	BR11	Medium	3.375
2429	2015	Kustia	1980	3	BR11	Medium	6.28
2430	2015	Sonagazi	1980	3	BR11	Medium	3.044186047
2431	2015	Comilla	1980	3	BR11	Medium	5.366063738
2432	2015	Gazipur	1980	3	BR11	Medium	6.820275967
2433	2015	Rajshahi	1980	3	BR11	Medium	6.246465116
2434	2015	Rangpur	1980	3	BR11	Medium	3.3
2435	2015	Satkhira	1980	3	BR11	Medium	6.127131783
2436	2015	Bhanga	1980	3	BR11	Medium	3.5
349	2001	Barisal	1988	1	BR22	Long	4.24
350	2001	Comilla	1988	1	BR22	Long	5.658372093
351	2001	Gazipur	1988	1	BR22	Long	4.048604651
352	2001	Rajshahi	1988	1	BR22	Long	5.45
353	2001	Rangpur	1988	1	BR22	Long	3.827209302
354	2001	Satkhira	1988	1	BR22	Long	4.555232558
355	2001	Sonagazi	1988	1	BR22	Long	3.975348837
356	2002	Barisal	1988	1	BR22	Long	5.8
357	2002	Comilla	1988	1	BR22	Long	5.6
358	2002	Gazipur	1988	1	BR22	Long	3.968904884
359	2002	Rajshahi	1988	1	BR22	Long	5.749
360	2002	Rangpur	1988	1	BR22	Long	3.28
361	2002	Satkhira	1988	1	BR22	Long	4.147674419
362	2002	Sonagazi	1988	1	BR22	Long	4.274348837
363	2003	Barisal	1988	1	BR22	Long	5.455755814
364	2003	Comilla	1988	1	BR22	Long	3.789896512
365	2003	Gazipur	1988	1	BR22	Long	2.77877907
366	2003	Rajshahi	1988	1	BR22	Long	5.5995
367	2003	Rangpur	1988	1	BR22	Long	4.374418605
368	2003	Satkhira	1988	1	BR22	Long	4.962790698
369	2003	Sonagazi	1988	1	BR22	Long	3.39
370	2004	Barisal	1988	1	BR22	Long	4.56719224
371	2004	Comilla	1988	1	BR22	Long	2.461711628
372	2004	Gazipur	1988	1	BR22	Long	3.990697674
373	2004	Rajshahi	1988	1	BR22	Long	5.054511628
374	2004	Rangpur	1988	1	BR22	Long	3.42
375	2004	Satkhira	1988	1	BR22	Long	5.28
376	2004	Sonagazi	1988	1	BR22	Long	4.651162791
377	2004	Kustia	1988	1	BR22	Long	3.901813953
378	2005	Barisal	1988	1	BR22	Long	6.686
379	2005	Comilla	1988	1	BR22	Long	4.004651163
380	2005	Gazipur	1988	1	BR22	Long	4.385406977
381	2005	Rajshahi	1988	1	BR22	Long	5.079069767
382	2005	Rangpur	1988	1	BR22	Long	3.008769219
383	2005	Satkhira	1988	1	BR22	Long	5.372093023
384	2005	Sonagazi	1988	1	BR22	Long	4.21
385	2005	Kustia	1988	1	BR22	Long	5.445197674
386	2006	Barisal	1988	1	BR22	Long	4.22
387	2006	Comilla	1988	1	BR22	Long	1.45
388	2006	Gazipur	1988	1	BR22	Long	4.1
389	2006	Rajshahi	1988	1	BR22	Long	4.8
390	2006	Rangpur	1988	1	BR22	Long	4.05
391	2006	Satkhira	1988	1	BR22	Long	6.2
392	2006	Sonagazi	1988	1	BR22	Long	4.17
393	2006	Kustia	1988	1	BR22	Long	5
394	2007	Barisal	1988	1	BR22	Long	1.959
395	2007	Comilla	1988	1	BR22	Long	4.05
396	2007	Gazipur	1988	1	BR22	Long	2
397	2007	Rajshahi	1988	1	BR22	Long	4.9
398	2007	Rangpur	1988	1	BR22	Long	3.7
399	2007	Satkhira	1988	1	BR22	Long	4.2
400	2007	Sonagazi	1988	1	BR22	Long	3.61
401	2007	Kustia	1988	1	BR22	Long	5.05
402	2008	Barisal	1988	1	BR22	Long	2.2795
403	2008	Comilla	1988	1	BR22	Long	2.535
404	2008	Gazipur	1988	1	BR22	Long	4.1
405	2008	Rajshahi	1988	1	BR22	Long	3.85
406	2008	Rangpur	1988	1	BR22	Long	5.85
407	2008	Satkhira	1988	1	BR22	Long	5.2
408	2008	Sonagazi	1988	1	BR22	Long	1.65
409	2008	Kustia	1988	1	BR22	Long	5.125
410	2009	Barisal	1988	1	BR22	Long	2.6
411	2009	Comilla	1988	1	BR22	Long	3.5175
412	2009	Gazipur	1988	1	BR22	Long	4.45
413	2009	Rajshahi	1988	1	BR22	Long	4.375
414	2009	Rangpur	1988	1	BR22	Long	5.2
415	2009	Satkhira	1988	1	BR22	Long	4.7
416	2009	Sonagazi	1988	1	BR22	Long	1.65
417	2009	Kustia	1988	1	BR22	Long	5.2
418	2010	Barisal	1988	1	BR22	Long	2.775
419	2010	Comilla	1988	1	BR22	Long	4.5
420	2010	Gazipur	1988	1	BR22	Long	3.5
421	2010	Rajshahi	1988	1	BR22	Long	5.2375
422	2010	Rangpur	1988	1	BR22	Long	5.8
423	2010	Satkhira	1988	1	BR22	Long	4.95
424	2010	Sonagazi	1988	1	BR22	Long	4.59
425	2010	Kustia	1988	1	BR22	Long	5.8
426	2011	Barisal	1988	1	BR22	Long	2.95
427	2011	Comilla	1988	1	BR22	Long	3.7
428	2011	Gazipur	1988	1	BR22	Long	4.4
429	2011	Rajshahi	1988	1	BR22	Long	6.1
430	2011	Rangpur	1988	1	BR22	Long	3.2
431	2011	Satkhira	1988	1	BR22	Long	4.825
432	2011	Sonagazi	1988	1	BR22	Long	6.1
433	2011	Kustia	1988	1	BR22	Long	5.42
434	2012	Kustia	1988	1	BR22	Long	5.54
435	2012	Sonagazi	1988	1	BR22	Long	4.48
436	2012	Comilla	1988	1	BR22	Long	4.14
437	2012	Gazipur	1988	1	BR22	Long	4.591
438	2012	Rajshahi	1988	1	BR22	Long	4.28
439	2012	Rangpur	1988	1	BR22	Long	1.7
440	2012	Satkhira	1988	1	BR22	Long	2.6
441	2012	Barisal	1988	1	BR22	Long	3.5
442	2013	Kustia	1988	1	BR22	Long	4.4
443	2013	Sonagazi	1988	1	BR22	Long	4.41
444	2013	Comilla	1988	1	BR22	Long	4.12
445	2013	Gazipur	1988	1	BR22	Long	7
446	2013	Rajshahi	1988	1	BR22	Long	5.04
447	2013	Rangpur	1988	1	BR22	Long	2
448	2013	Barisal	1988	1	BR22	Long	5.12
449	2014	Kustia	1988	1	BR22	Long	5.77
450	2014	Sonagazi	1988	1	BR22	Long	3.4
451	2014	Comilla	1988	1	BR22	Long	4.696137429
452	2014	Gazipur	1988	1	BR22	Long	6.36
453	2014	Rajshahi	1988	1	BR22	Long	4.362325581
454	2014	Rangpur	1988	1	BR22	Long	3.8
455	2014	Satkhira	1988	1	BR22	Long	4.67
456	2014	Bhanga	1988	1	BR22	Long	4.25
457	2015	Kustia	1988	1	BR22	Long	5.49
458	2015	Sonagazi	1988	1	BR22	Long	4.636883721
459	2015	Comilla	1988	1	BR22	Long	5.272274859
460	2015	Gazipur	1988	1	BR22	Long	5.948215635
461	2015	Rajshahi	1988	1	BR22	Long	5.000465116
462	2015	Rangpur	1988	1	BR22	Long	2.3
463	2015	Satkhira	1988	1	BR22	Long	3.317054264
464	2015	Bhanga	1988	1	BR22	Long	5.375
465	2001	Barisal	1988	2	BR22	Long	4.19
466	2001	Comilla	1988	2	BR22	Long	5.016511628
467	2001	Gazipur	1988	2	BR22	Long	3.373837209
468	2001	Rajshahi	1988	2	BR22	Long	5.46
469	2001	Rangpur	1988	2	BR22	Long	3.548081395
470	2001	Satkhira	1988	2	BR22	Long	4.656686047
471	2001	Sonagazi	1988	2	BR22	Long	3.373837209
472	2002	Barisal	1988	2	BR22	Long	4.9
473	2002	Comilla	1988	2	BR22	Long	5.8
474	2002	Gazipur	1988	2	BR22	Long	4.02171907
475	2002	Rajshahi	1988	2	BR22	Long	5.759
476	2002	Rangpur	1988	2	BR22	Long	3.5
477	2002	Satkhira	1988	2	BR22	Long	4.299418605
478	2002	Sonagazi	1988	2	BR22	Long	3.672837209
479	2003	Barisal	1988	2	BR22	Long	5.621511628
480	2003	Comilla	1988	2	BR22	Long	3.089595349
481	2003	Gazipur	1988	2	BR22	Long	2.310697674
482	2003	Rajshahi	1988	2	BR22	Long	5.6095
483	2003	Rangpur	1988	2	BR22	Long	3.596162791
484	2003	Satkhira	1988	2	BR22	Long	5.013953488
485	2003	Sonagazi	1988	2	BR22	Long	2.07
486	2004	Barisal	1988	2	BR22	Long	3.978545248
487	2004	Comilla	1988	2	BR22	Long	2.518660465
488	2004	Gazipur	1988	2	BR22	Long	3.879534884
489	2004	Rajshahi	1988	2	BR22	Long	4.500418605
490	2004	Rangpur	1988	2	BR22	Long	2.55
491	2004	Satkhira	1988	2	BR22	Long	5.16744186
492	2004	Sonagazi	1988	2	BR22	Long	4.500634249
493	2004	Kustia	1988	2	BR22	Long	3.729968605
494	2005	Barisal	1988	2	BR22	Long	6.66
495	2005	Comilla	1988	2	BR22	Long	4.31
496	2005	Gazipur	1988	2	BR22	Long	3.922674419
497	2005	Rajshahi	1988	2	BR22	Long	4.939883721
498	2005	Rangpur	1988	2	BR22	Long	1.498255814
499	2005	Satkhira	1988	2	BR22	Long	5.300465116
500	2005	Sonagazi	1988	2	BR22	Long	3.92
501	2005	Kustia	1988	2	BR22	Long	4.620813953
502	2006	Barisal	1988	2	BR22	Long	4.16
503	2006	Comilla	1988	2	BR22	Long	1.14
504	2006	Gazipur	1988	2	BR22	Long	4
505	2006	Rajshahi	1988	2	BR22	Long	5.2
506	2006	Rangpur	1988	2	BR22	Long	3.6
507	2006	Satkhira	1988	2	BR22	Long	5.9
508	2006	Sonagazi	1988	2	BR22	Long	4.48
509	2006	Kustia	1988	2	BR22	Long	4.65
510	2007	Barisal	1988	2	BR22	Long	2.5465
511	2007	Comilla	1988	2	BR22	Long	4.18
512	2007	Gazipur	1988	2	BR22	Long	2.4
513	2007	Rajshahi	1988	2	BR22	Long	4.6
514	2007	Rangpur	1988	2	BR22	Long	1.7
515	2007	Satkhira	1988	2	BR22	Long	4.75
516	2007	Sonagazi	1988	2	BR22	Long	3.83
517	2007	Kustia	1988	2	BR22	Long	4.85
518	2008	Barisal	1988	2	BR22	Long	2.79825
519	2008	Comilla	1988	2	BR22	Long	2.715
520	2008	Gazipur	1988	2	BR22	Long	4
521	2008	Rajshahi	1988	2	BR22	Long	4.45
522	2008	Rangpur	1988	2	BR22	Long	5
523	2008	Satkhira	1988	2	BR22	Long	5.325
524	2008	Sonagazi	1988	2	BR22	Long	1.5
525	2008	Kustia	1988	2	BR22	Long	4.525
526	2009	Barisal	1988	2	BR22	Long	3.05
527	2009	Comilla	1988	2	BR22	Long	3.7675
528	2009	Gazipur	1988	2	BR22	Long	4.4
529	2009	Rajshahi	1988	2	BR22	Long	4.525
530	2009	Rangpur	1988	2	BR22	Long	4.4
531	2009	Satkhira	1988	2	BR22	Long	5.0375
532	2009	Sonagazi	1988	2	BR22	Long	1.65
533	2009	Kustia	1988	2	BR22	Long	4.2
534	2010	Barisal	1988	2	BR22	Long	3.465
535	2010	Comilla	1988	2	BR22	Long	4.82
536	2010	Gazipur	1988	2	BR22	Long	3.45
537	2010	Rajshahi	1988	2	BR22	Long	4.8125
538	2010	Rangpur	1988	2	BR22	Long	4.5
539	2010	Satkhira	1988	2	BR22	Long	5.18125
540	2010	Sonagazi	1988	2	BR22	Long	4.35
541	2010	Kustia	1988	2	BR22	Long	6.5
542	2011	Barisal	1988	2	BR22	Long	3.88
543	2011	Comilla	1988	2	BR22	Long	3.81
544	2011	Gazipur	1988	2	BR22	Long	5.1
545	2011	Rajshahi	1988	2	BR22	Long	5.1
546	2011	Rangpur	1988	2	BR22	Long	3.9
547	2011	Satkhira	1988	2	BR22	Long	5.109375
548	2011	Sonagazi	1988	2	BR22	Long	6
549	2011	Kustia	1988	2	BR22	Long	5.44
550	2012	Kustia	1988	2	BR22	Long	4.6
551	2012	Sonagazi	1988	2	BR22	Long	4.55
552	2012	Comilla	1988	2	BR22	Long	4.73
553	2012	Gazipur	1988	2	BR22	Long	5.398
554	2012	Rajshahi	1988	2	BR22	Long	4.123
555	2012	Rangpur	1988	2	BR22	Long	1.65
556	2012	Satkhira	1988	2	BR22	Long	2.425
557	2012	Barisal	1988	2	BR22	Long	3.2
558	2013	Kustia	1988	2	BR22	Long	3.67
559	2013	Sonagazi	1988	2	BR22	Long	4.34
560	2013	Comilla	1988	2	BR22	Long	3.78
561	2013	Gazipur	1988	2	BR22	Long	5.8
562	2013	Rajshahi	1988	2	BR22	Long	4.6
563	2013	Rangpur	1988	2	BR22	Long	1.9
564	2013	Barisal	1988	2	BR22	Long	4.89
565	2014	Kustia	1988	2	BR22	Long	6.93
566	2014	Sonagazi	1988	2	BR22	Long	3.15
567	2014	Comilla	1988	2	BR22	Long	4.977017896
568	2014	Gazipur	1988	2	BR22	Long	6.5
569	2014	Rajshahi	1988	2	BR22	Long	4.582790698
570	2014	Rangpur	1988	2	BR22	Long	2.8
571	2014	Satkhira	1988	2	BR22	Long	4.61
572	2014	Bhanga	1988	2	BR22	Long	3.875
573	2015	Kustia	1988	2	BR22	Long	6.22
574	2015	Sonagazi	1988	2	BR22	Long	3.096837209
575	2015	Comilla	1988	2	BR22	Long	6.174035793
576	2015	Gazipur	1988	2	BR22	Long	6.772259524
577	2015	Rajshahi	1988	2	BR22	Long	5.597674419
578	2015	Rangpur	1988	2	BR22	Long	2.05
579	2015	Satkhira	1988	2	BR22	Long	3.897674419
580	2015	Bhanga	1988	2	BR22	Long	5.5
581	2001	Barisal	1988	3	BR22	Long	4.28
582	2001	Comilla	1988	3	BR22	Long	5.047325581
583	2001	Gazipur	1988	3	BR22	Long	4.353953488
584	2001	Rajshahi	1988	3	BR22	Long	5.15
585	2001	Rangpur	1988	3	BR22	Long	2.728430233
586	2001	Satkhira	1988	3	BR22	Long	4.860755814
587	2001	Sonagazi	1988	3	BR22	Long	4.353953488
588	2002	Barisal	1988	3	BR22	Long	5.7
589	2002	Comilla	1988	3	BR22	Long	5.75
590	2002	Gazipur	1988	3	BR22	Long	3.591123721
591	2002	Rajshahi	1988	3	BR22	Long	5.449
592	2002	Rangpur	1988	3	BR22	Long	2.57
593	2002	Satkhira	1988	3	BR22	Long	4.400581395
594	2002	Sonagazi	1988	3	BR22	Long	4.652953488
595	2003	Barisal	1988	3	BR22	Long	5.315139535
596	2003	Comilla	1988	3	BR22	Long	2.989927907
597	2003	Gazipur	1988	3	BR22	Long	2.352976744
598	2003	Rajshahi	1988	3	BR22	Long	5.2995
599	2003	Rangpur	1988	3	BR22	Long	2.886860465
600	2003	Satkhira	1988	3	BR22	Long	5.320930233
601	2003	Sonagazi	1988	3	BR22	Long	2.67
602	2004	Barisal	1988	3	BR22	Long	3.545152932
603	2004	Comilla	1988	3	BR22	Long	1.798753488
604	2004	Gazipur	1988	3	BR22	Long	3.654418605
605	2004	Rajshahi	1988	3	BR22	Long	5.076511628
606	2004	Rangpur	1988	3	BR22	Long	2.3
607	2004	Satkhira	1988	3	BR22	Long	5.11627907
608	2004	Sonagazi	1988	3	BR22	Long	3.936363636
609	2004	Kustia	1988	3	BR22	Long	3.620110465
610	2005	Barisal	1988	3	BR22	Long	5.803
611	2005	Comilla	1988	3	BR22	Long	4.305
612	2005	Gazipur	1988	3	BR22	Long	4.027906977
613	2005	Rajshahi	1988	3	BR22	Long	5.12744186
614	2005	Rangpur	1988	3	BR22	Long	0.997836668
615	2005	Satkhira	1988	3	BR22	Long	5.361860465
616	2005	Sonagazi	1988	3	BR22	Long	3.68
617	2005	Kustia	1988	3	BR22	Long	5.468651163
618	2006	Barisal	1988	3	BR22	Long	4.74
619	2006	Comilla	1988	3	BR22	Long	0.93
620	2006	Gazipur	1988	3	BR22	Long	4
621	2006	Rajshahi	1988	3	BR22	Long	5.4
622	2006	Rangpur	1988	3	BR22	Long	4.7
623	2006	Satkhira	1988	3	BR22	Long	5.95
624	2006	Sonagazi	1988	3	BR22	Long	4.42
625	2006	Kustia	1988	3	BR22	Long	4.24
626	2007	Barisal	1988	3	BR22	Long	3.1965
627	2007	Comilla	1988	3	BR22	Long	4.29
628	2007	Gazipur	1988	3	BR22	Long	2.85
629	2007	Rajshahi	1988	3	BR22	Long	4.4
630	2007	Rangpur	1988	3	BR22	Long	2.5
631	2007	Satkhira	1988	3	BR22	Long	4.5
632	2007	Sonagazi	1988	3	BR22	Long	3.45
633	2007	Kustia	1988	3	BR22	Long	4.3
634	2008	Barisal	1988	3	BR22	Long	2.89825
635	2008	Comilla	1988	3	BR22	Long	2.575
636	2008	Gazipur	1988	3	BR22	Long	4
637	2008	Rajshahi	1988	3	BR22	Long	5
638	2008	Rangpur	1988	3	BR22	Long	4.2
639	2008	Satkhira	1988	3	BR22	Long	5.225
640	2008	Sonagazi	1988	3	BR22	Long	1.7
