SL	Year	Location	Year of release	Rep	Variety	Group	Yield
12813	2009-2010	Gazipur	2007	1	BRRI dhan47	Stress	4.42
12814	2009-2010	Habiganj	2007	1	BRRI dhan47	Stress	
12815	2009-2010	Rajshahi	2007	1	BRRI dhan47	Stress	
12816	2009-2010	Rangpur	2007	1	BRRI dhan47	Stress	2.80
12817	2009-2010	Satkhira	2007	1	BRRI dhan47	Stress	
12818	2009-2010	Kustia	2007	1	BRRI dhan47	Stress	5.66
12819	2010-2011	Barisal	2007	1	BRRI dhan47	Stress	4.41
12820	2010-2011	Bhanga	2007	1	BRRI dhan47	Stress	7.15
12821	2010-2011	Comilla	2007	1	BRRI dhan47	Stress	5.91
12822	2010-2011	Gazipur	2007	1	BRRI dhan47	Stress	3.40
12823	2010-2011	Habiganj	2007	1	BRRI dhan47	Stress	5.50
12824	2010-2011	Rangpur	2007	1	BRRI dhan47	Stress	2.30
12825	2010-2011	Satkhira	2007	1	BRRI dhan47	Stress	6.50
12826	2010-2011	Sonagazi	2007	1	BRRI dhan47	Stress	6.00
12827	2010-2011	Kustia	2007	1	BRRI dhan47	Stress	4.12
12828	2010-2011	Rajshahi	2007	1	BRRI dhan47	Stress	
12829	2011-2012	Barisal	2007	1	BRRI dhan47	Stress	4.41
12830	2011-2012	Bhanga	2007	1	BRRI dhan47	Stress	7.15
12831	2011-2012	Comilla	2007	1	BRRI dhan47	Stress	5.23
12832	2011-2012	Gazipur	2007	1	BRRI dhan47	Stress	5.05
12833	2011-2012	Habiganj	2007	1	BRRI dhan47	Stress	5.50
12834	2011-2012	Rangpur	2007	1	BRRI dhan47	Stress	2.30
12835	2011-2012	Satkhira	2007	1	BRRI dhan47	Stress	6.93
12836	2011-2012	Sonagazi	2007	1	BRRI dhan47	Stress	6.00
12837	2011-2012	Kustia	2007	1	BRRI dhan47	Stress	4.12
12838	2011-2012	Rajshahi	2007	1	BRRI dhan47	Stress	5.73
12839	2012-2013	Barisal	2007	1	BRRI dhan47	Stress	4.92
12840	2012-2013	Bhanga	2007	1	BRRI dhan47	Stress	7.13
12841	2012-2013	Comilla	2007	1	BRRI dhan47	Stress	5.28
12842	2012-2013	Gazipur	2007	1	BRRI dhan47	Stress	7.00
12843	2012-2013	Habiganj	2007	1	BRRI dhan47	Stress	5.79
12844	2012-2013	Rangpur	2007	1	BRRI dhan47	Stress	5.20
12845	2012-2013	Satkhira	2007	1	BRRI dhan47	Stress	7.60
12846	2012-2013	Sonagazi	2007	1	BRRI dhan47	Stress	6.47
12847	2012-2013	Kustia	2007	1	BRRI dhan47	Stress	6.39
12848	2012-2013	Rajshahi	2007	1	BRRI dhan47	Stress	4.37
12849	2013-2014	Barisal	2007	1	BRRI dhan47	Stress	5.33
12850	2013-2014	Bhanga	2007	1	BRRI dhan47	Stress	6.70
12851	2013-2014	Comilla	2007	1	BRRI dhan47	Stress	5.32
12852	2013-2014	Gazipur	2007	1	BRRI dhan47	Stress	5.00
12853	2013-2014	Habiganj	2007	1	BRRI dhan47	Stress	6.08
12854	2013-2014	Rangpur	2007	1	BRRI dhan47	Stress	6.30
12855	2013-2014	Satkhira	2007	1	BRRI dhan47	Stress	6.25
12856	2013-2014	Sonagazi	2007	1	BRRI dhan47	Stress	2.81
12857	2013-2014	Kustia	2007	1	BRRI dhan47	Stress	6.21
12858	2013-2014	Rajshahi	2007	1	BRRI dhan47	Stress	5.22
12859	2014-2015	Barisal	2007	1	BRRI dhan47	Stress	5.51
12860	2014-2015	Bhanga	2007	1	BRRI dhan47	Stress	7.25
12861	2014-2015	Comilla	2007	1	BRRI dhan47	Stress	6.91
12862	2014-2015	Gazipur	2007	1	BRRI dhan47	Stress	6.40
12863	2014-2015	Habiganj	2007	1	BRRI dhan47	Stress	5.50
12864	2014-2015	Rangpur	2007	1	BRRI dhan47	Stress	2.01
12865	2014-2015	Satkhira	2007	1	BRRI dhan47	Stress	6.82
12866	2014-2015	Sonagazi	2007	1	BRRI dhan47	Stress	5.25
12867	2014-2015	Kustia	2007	1	BRRI dhan47	Stress	6.03
12868	2014-2015	Rajshahi	2007	1	BRRI dhan47	Stress	6.06
12869	2015-2016	Barisal	2007	1	BRRI dhan47	Stress	5.34
12870	2015-2016	Bhanga	2007	1	BRRI dhan47	Stress	6.43
12871	2015-2016	Comilla	2007	1	BRRI dhan47	Stress	6.18
12872	2015-2016	Gazipur	2007	1	BRRI dhan47	Stress	5.80
12873	2015-2016	Habiganj	2007	1	BRRI dhan47	Stress	6.40
12874	2015-2016	Rangpur	2007	1	BRRI dhan47	Stress	5.72
12875	2015-2016	Satkhira	2007	1	BRRI dhan47	Stress	6.63
12876	2015-2016	Sonagazi	2007	1	BRRI dhan47	Stress	4.90
12877	2015-2016	Kustia	2007	1	BRRI dhan47	Stress	6.23
12878	2015-2016	Rajshahi	2007	1	BRRI dhan47	Stress	5.89
12879	2001-2002	Barisal	2007	2	BRRI dhan47	Stress	
12880	2001-2002	Bhanga	2007	2	BRRI dhan47	Stress	
12881	2001-2002	Comilla	2007	2	BRRI dhan47	Stress	
12882	2001-2002	Habiganj	2007	2	BRRI dhan47	Stress	
12883	2001-2002	Rajshahi	2007	2	BRRI dhan47	Stress	
12884	2001-2002	Rangpur	2007	2	BRRI dhan47	Stress	
12885	2001-2002	Satkhira	2007	2	BRRI dhan47	Stress	
12886	2002-2003	Barisal	2007	2	BRRI dhan47	Stress	
12887	2002-2003	Bhanga	2007	2	BRRI dhan47	Stress	
12888	2002-2003	Comilla	2007	2	BRRI dhan47	Stress	
12889	2002-2003	Gazipur	2007	2	BRRI dhan47	Stress	
12890	2002-2003	Habiganj	2007	2	BRRI dhan47	Stress	
12891	2002-2003	Rajshahi	2007	2	BRRI dhan47	Stress	
12892	2002-2003	Rangpur	2007	2	BRRI dhan47	Stress	
12893	2002-2003	Satkhira	2007	2	BRRI dhan47	Stress	
12894	2003-2004	Barisal	2007	2	BRRI dhan47	Stress	
12895	2003-2004	Bhanga	2007	2	BRRI dhan47	Stress	
12896	2003-2004	Comilla	2007	2	BRRI dhan47	Stress	
12897	2003-2004	Gazipur	2007	2	BRRI dhan47	Stress	
12898	2003-2004	Habiganj	2007	2	BRRI dhan47	Stress	
12899	2003-2004	Rajshahi	2007	2	BRRI dhan47	Stress	
12900	2003-2004	Rangpur	2007	2	BRRI dhan47	Stress	
12901	2003-2004	Satkhira	2007	2	BRRI dhan47	Stress	
12902	2004-2005	Barisal	2007	2	BRRI dhan47	Stress	
12903	2004-2005	Bhanga	2007	2	BRRI dhan47	Stress	
12904	2004-2005	Comilla	2007	2	BRRI dhan47	Stress	
12905	2004-2005	Gazipur	2007	2	BRRI dhan47	Stress	
12906	2004-2005	Habiganj	2007	2	BRRI dhan47	Stress	
12907	2004-2005	Rajshahi	2007	2	BRRI dhan47	Stress	
12908	2004-2005	Rangpur	2007	2	BRRI dhan47	Stress	
12909	2004-2005	Satkhira	2007	2	BRRI dhan47	Stress	
12910	2004-2005	Kustia	2007	2	BRRI dhan47	Stress	
12911	2005-2006	Barisal	2007	2	BRRI dhan47	Stress	
12912	2005-2006	Bhanga	2007	2	BRRI dhan47	Stress	
12913	2005-2006	Comilla	2007	2	BRRI dhan47	Stress	
12914	2005-2006	Gazipur	2007	2	BRRI dhan47	Stress	
12915	2005-2006	Habiganj	2007	2	BRRI dhan47	Stress	
12916	2005-2006	Rajshahi	2007	2	BRRI dhan47	Stress	
12917	2005-2006	Rangpur	2007	2	BRRI dhan47	Stress	
12918	2005-2006	Satkhira	2007	2	BRRI dhan47	Stress	
12919	2005-2006	Kustia	2007	2	BRRI dhan47	Stress	
12920	2006-2007	Barisal	2007	2	BRRI dhan47	Stress	
12921	2006-2007	Bhanga	2007	2	BRRI dhan47	Stress	
12922	2006-2007	Comilla	2007	2	BRRI dhan47	Stress	
12923	2006-2007	Gazipur	2007	2	BRRI dhan47	Stress	
12924	2006-2007	Habiganj	2007	2	BRRI dhan47	Stress	
12925	2006-2007	Rajshahi	2007	2	BRRI dhan47	Stress	
12926	2006-2007	Kustia	2007	2	BRRI dhan47	Stress	
12927	2006-2007	Rangpur	2007	2	BRRI dhan47	Stress	
12928	2006-2007	Satkhira	2007	2	BRRI dhan47	Stress	
12929	2007-2008	Barisal	2007	2	BRRI dhan47	Stress	
12930	2007-2008	Bhanga	2007	2	BRRI dhan47	Stress	
12931	2007-2008	Comilla	2007	2	BRRI dhan47	Stress	
12932	2007-2008	Gazipur	2007	2	BRRI dhan47	Stress	4.75
12933	2007-2008	Habiganj	2007	2	BRRI dhan47	Stress	
12934	2007-2008	Rangpur	2007	2	BRRI dhan47	Stress	2.45
12935	2007-2008	Satkhira	2007	2	BRRI dhan47	Stress	
12936	2007-2008	Kustia	2007	2	BRRI dhan47	Stress	
12937	2007-2008	Rajshahi	2007	2	BRRI dhan47	Stress	
12938	2008-2009	Barisal	2007	2	BRRI dhan47	Stress	
12939	2008-2009	Bhanga	2007	2	BRRI dhan47	Stress	
12940	2008-2009	Comilla	2007	2	BRRI dhan47	Stress	
12941	2008-2009	Gazipur	2007	2	BRRI dhan47	Stress	4.38
12942	2008-2009	Habiganj	2007	2	BRRI dhan47	Stress	7.70
12943	2008-2009	Rajshahi	2007	2	BRRI dhan47	Stress	3.64
12944	2008-2009	Rangpur	2007	2	BRRI dhan47	Stress	3.00
12945	2008-2009	Kustia	2007	2	BRRI dhan47	Stress	7.50
12946	2008-2009	Satkhira	2007	2	BRRI dhan47	Stress	
12947	2009-2010	Barisal	2007	2	BRRI dhan47	Stress	5.40
12948	2009-2010	Bhanga	2007	2	BRRI dhan47	Stress	
12949	2009-2010	Comilla	2007	2	BRRI dhan47	Stress	
12950	2009-2010	Gazipur	2007	2	BRRI dhan47	Stress	4.00
12951	2009-2010	Habiganj	2007	2	BRRI dhan47	Stress	
12952	2009-2010	Rajshahi	2007	2	BRRI dhan47	Stress	
12953	2009-2010	Rangpur	2007	2	BRRI dhan47	Stress	2.90
12954	2009-2010	Satkhira	2007	2	BRRI dhan47	Stress	
12955	2009-2010	Kustia	2007	2	BRRI dhan47	Stress	5.66
12956	2010-2011	Barisal	2007	2	BRRI dhan47	Stress	5.05
12957	2010-2011	Bhanga	2007	2	BRRI dhan47	Stress	7.74
12958	2010-2011	Comilla	2007	2	BRRI dhan47	Stress	6.16
12959	2010-2011	Gazipur	2007	2	BRRI dhan47	Stress	4.53
12960	2010-2011	Habiganj	2007	2	BRRI dhan47	Stress	5.80
12961	2010-2011	Rangpur	2007	2	BRRI dhan47	Stress	2.40
12962	2010-2011	Satkhira	2007	2	BRRI dhan47	Stress	7.00
12963	2010-2011	Sonagazi	2007	2	BRRI dhan47	Stress	6.10
12964	2010-2011	Kustia	2007	2	BRRI dhan47	Stress	3.82
12965	2010-2011	Rajshahi	2007	2	BRRI dhan47	Stress	
12966	2011-2012	Barisal	2007	2	BRRI dhan47	Stress	5.05
12967	2011-2012	Bhanga	2007	2	BRRI dhan47	Stress	7.74
12968	2011-2012	Comilla	2007	2	BRRI dhan47	Stress	5.82
12969	2011-2012	Gazipur	2007	2	BRRI dhan47	Stress	5.06
12970	2011-2012	Habiganj	2007	2	BRRI dhan47	Stress	5.80
12971	2011-2012	Rangpur	2007	2	BRRI dhan47	Stress	2.40
12972	2011-2012	Satkhira	2007	2	BRRI dhan47	Stress	6.89
12973	2011-2012	Sonagazi	2007	2	BRRI dhan47	Stress	6.10
12974	2011-2012	Kustia	2007	2	BRRI dhan47	Stress	3.82
12975	2011-2012	Rajshahi	2007	2	BRRI dhan47	Stress	5.94
12976	2012-2013	Barisal	2007	2	BRRI dhan47	Stress	5.39
12977	2012-2013	Bhanga	2007	2	BRRI dhan47	Stress	6.97
12978	2012-2013	Comilla	2007	2	BRRI dhan47	Stress	5.55
12979	2012-2013	Gazipur	2007	2	BRRI dhan47	Stress	6.50
12980	2012-2013	Habiganj	2007	2	BRRI dhan47	Stress	5.80
12981	2012-2013	Rangpur	2007	2	BRRI dhan47	Stress	4.80
12982	2012-2013	Satkhira	2007	2	BRRI dhan47	Stress	7.80
12983	2012-2013	Sonagazi	2007	2	BRRI dhan47	Stress	2.89
12984	2012-2013	Kustia	2007	2	BRRI dhan47	Stress	6.23
12985	2012-2013	Rajshahi	2007	2	BRRI dhan47	Stress	4.35
12986	2013-2014	Barisal	2007	2	BRRI dhan47	Stress	5.29
12987	2013-2014	Bhanga	2007	2	BRRI dhan47	Stress	6.90
12988	2013-2014	Comilla	2007	2	BRRI dhan47	Stress	5.28
12989	2013-2014	Gazipur	2007	2	BRRI dhan47	Stress	5.80
12990	2013-2014	Habiganj	2007	2	BRRI dhan47	Stress	5.79
12991	2013-2014	Rangpur	2007	2	BRRI dhan47	Stress	6.50
12992	2013-2014	Satkhira	2007	2	BRRI dhan47	Stress	5.98
12993	2013-2014	Sonagazi	2007	2	BRRI dhan47	Stress	3.07
12994	2013-2014	Kustia	2007	2	BRRI dhan47	Stress	3.12
12995	2013-2014	Rajshahi	2007	2	BRRI dhan47	Stress	4.93
12996	2014-2015	Barisal	2007	2	BRRI dhan47	Stress	5.48
12997	2014-2015	Bhanga	2007	2	BRRI dhan47	Stress	7.44
12998	2014-2015	Comilla	2007	2	BRRI dhan47	Stress	6.68
12999	2014-2015	Gazipur	2007	2	BRRI dhan47	Stress	6.40
13000	2014-2015	Habiganj	2007	2	BRRI dhan47	Stress	5.48
13001	2014-2015	Rangpur	2007	2	BRRI dhan47	Stress	2.20
13002	2014-2015	Satkhira	2007	2	BRRI dhan47	Stress	6.42
13003	2014-2015	Sonagazi	2007	2	BRRI dhan47	Stress	5.52
13004	2014-2015	Kustia	2007	2	BRRI dhan47	Stress	4.90
13005	2014-2015	Rajshahi	2007	2	BRRI dhan47	Stress	5.51
13006	2015-2016	Barisal	2007	2	BRRI dhan47	Stress	5.63
13007	2015-2016	Bhanga	2007	2	BRRI dhan47	Stress	5.83
13008	2015-2016	Comilla	2007	2	BRRI dhan47	Stress	6.42
13009	2015-2016	Gazipur	2007	2	BRRI dhan47	Stress	5.85
13010	2015-2016	Habiganj	2007	2	BRRI dhan47	Stress	7.10
13011	2015-2016	Rangpur	2007	2	BRRI dhan47	Stress	4.95
13012	2015-2016	Satkhira	2007	2	BRRI dhan47	Stress	7.00
13013	2015-2016	Sonagazi	2007	2	BRRI dhan47	Stress	5.57
13014	2015-2016	Kustia	2007	2	BRRI dhan47	Stress	6.68
13015	2015-2016	Rajshahi	2007	2	BRRI dhan47	Stress	5.95
13016	2001-2002	Barisal	2007	3	BRRI dhan47	Stress	
13017	2001-2002	Bhanga	2007	3	BRRI dhan47	Stress	
13018	2001-2002	Comilla	2007	3	BRRI dhan47	Stress	
13019	2001-2002	Habiganj	2007	3	BRRI dhan47	Stress	
13020	2001-2002	Rajshahi	2007	3	BRRI dhan47	Stress	
13021	2001-2002	Rangpur	2007	3	BRRI dhan47	Stress	
13022	2001-2002	Satkhira	2007	3	BRRI dhan47	Stress	
13023	2002-2003	Barisal	2007	3	BRRI dhan47	Stress	
13024	2002-2003	Bhanga	2007	3	BRRI dhan47	Stress	
13025	2002-2003	Comilla	2007	3	BRRI dhan47	Stress	
13026	2002-2003	Gazipur	2007	3	BRRI dhan47	Stress	
13027	2002-2003	Habiganj	2007	3	BRRI dhan47	Stress	
13028	2002-2003	Rajshahi	2007	3	BRRI dhan47	Stress	
13029	2002-2003	Rangpur	2007	3	BRRI dhan47	Stress	
13030	2002-2003	Satkhira	2007	3	BRRI dhan47	Stress	
13031	2003-2004	Barisal	2007	3	BRRI dhan47	Stress	
13032	2003-2004	Bhanga	2007	3	BRRI dhan47	Stress	
13033	2003-2004	Comilla	2007	3	BRRI dhan47	Stress	
13034	2003-2004	Gazipur	2007	3	BRRI dhan47	Stress	
13035	2003-2004	Habiganj	2007	3	BRRI dhan47	Stress	
13036	2003-2004	Rajshahi	2007	3	BRRI dhan47	Stress	
13037	2003-2004	Rangpur	2007	3	BRRI dhan47	Stress	
13038	2003-2004	Satkhira	2007	3	BRRI dhan47	Stress	
13039	2004-2005	Barisal	2007	3	BRRI dhan47	Stress	
13040	2004-2005	Bhanga	2007	3	BRRI dhan47	Stress	
13041	2004-2005	Comilla	2007	3	BRRI dhan47	Stress	
13042	2004-2005	Gazipur	2007	3	BRRI dhan47	Stress	
13043	2004-2005	Habiganj	2007	3	BRRI dhan47	Stress	
13044	2004-2005	Rajshahi	2007	3	BRRI dhan47	Stress	
13045	2004-2005	Rangpur	2007	3	BRRI dhan47	Stress	
13046	2004-2005	Satkhira	2007	3	BRRI dhan47	Stress	
13047	2004-2005	Kustia	2007	3	BRRI dhan47	Stress	
13048	2005-2006	Barisal	2007	3	BRRI dhan47	Stress	
13049	2005-2006	Bhanga	2007	3	BRRI dhan47	Stress	
13050	2005-2006	Comilla	2007	3	BRRI dhan47	Stress	
13051	2005-2006	Gazipur	2007	3	BRRI dhan47	Stress	
13052	2005-2006	Habiganj	2007	3	BRRI dhan47	Stress	
13053	2005-2006	Rajshahi	2007	3	BRRI dhan47	Stress	
13054	2005-2006	Rangpur	2007	3	BRRI dhan47	Stress	
13055	2005-2006	Satkhira	2007	3	BRRI dhan47	Stress	
13056	2005-2006	Kustia	2007	3	BRRI dhan47	Stress	
13057	2006-2007	Barisal	2007	3	BRRI dhan47	Stress	
13058	2006-2007	Bhanga	2007	3	BRRI dhan47	Stress	
13059	2006-2007	Comilla	2007	3	BRRI dhan47	Stress	
13060	2006-2007	Gazipur	2007	3	BRRI dhan47	Stress	
13061	2006-2007	Habiganj	2007	3	BRRI dhan47	Stress	
13062	2006-2007	Rajshahi	2007	3	BRRI dhan47	Stress	
13063	2006-2007	Kustia	2007	3	BRRI dhan47	Stress	
13064	2006-2007	Rangpur	2007	3	BRRI dhan47	Stress	
13065	2006-2007	Satkhira	2007	3	BRRI dhan47	Stress	
13066	2007-2008	Barisal	2007	3	BRRI dhan47	Stress	
13067	2007-2008	Bhanga	2007	3	BRRI dhan47	Stress	
13068	2007-2008	Comilla	2007	3	BRRI dhan47	Stress	
13069	2007-2008	Gazipur	2007	3	BRRI dhan47	Stress	5.15
13070	2007-2008	Habiganj	2007	3	BRRI dhan47	Stress	
13071	2007-2008	Rangpur	2007	3	BRRI dhan47	Stress	2.90
13072	2007-2008	Satkhira	2007	3	BRRI dhan47	Stress	
13073	2007-2008	Kustia	2007	3	BRRI dhan47	Stress	
13074	2007-2008	Rajshahi	2007	3	BRRI dhan47	Stress	
13075	2008-2009	Barisal	2007	3	BRRI dhan47	Stress	
13076	2008-2009	Bhanga	2007	3	BRRI dhan47	Stress	
13077	2008-2009	Comilla	2007	3	BRRI dhan47	Stress	
13078	2008-2009	Gazipur	2007	3	BRRI dhan47	Stress	5.00
13079	2008-2009	Habiganj	2007	3	BRRI dhan47	Stress	7.60
13080	2008-2009	Rajshahi	2007	3	BRRI dhan47	Stress	3.27
13081	2008-2009	Rangpur	2007	3	BRRI dhan47	Stress	3.30
13082	2008-2009	Kustia	2007	3	BRRI dhan47	Stress	7.50
13083	2008-2009	Satkhira	2007	3	BRRI dhan47	Stress	
13084	2009-2010	Barisal	2007	3	BRRI dhan47	Stress	5.25
13085	2009-2010	Bhanga	2007	3	BRRI dhan47	Stress	
13086	2009-2010	Comilla	2007	3	BRRI dhan47	Stress	
13087	2009-2010	Gazipur	2007	3	BRRI dhan47	Stress	4.85
13088	2009-2010	Habiganj	2007	3	BRRI dhan47	Stress	
13089	2009-2010	Rajshahi	2007	3	BRRI dhan47	Stress	
13090	2009-2010	Rangpur	2007	3	BRRI dhan47	Stress	2.75
13091	2009-2010	Satkhira	2007	3	BRRI dhan47	Stress	
13092	2009-2010	Kustia	2007	3	BRRI dhan47	Stress	5.85
13093	2010-2011	Barisal	2007	3	BRRI dhan47	Stress	5.42
13094	2010-2011	Bhanga	2007	3	BRRI dhan47	Stress	6.93
13095	2010-2011	Comilla	2007	3	BRRI dhan47	Stress	5.98
13096	2010-2011	Gazipur	2007	3	BRRI dhan47	Stress	1.60
13097	2010-2011	Habiganj	2007	3	BRRI dhan47	Stress	5.70
13098	2010-2011	Rangpur	2007	3	BRRI dhan47	Stress	2.35
13099	2010-2011	Satkhira	2007	3	BRRI dhan47	Stress	8.00
13100	2010-2011	Sonagazi	2007	3	BRRI dhan47	Stress	6.20
13101	2010-2011	Kustia	2007	3	BRRI dhan47	Stress	4.20
13102	2010-2011	Rajshahi	2007	3	BRRI dhan47	Stress	
13103	2011-2012	Barisal	2007	3	BRRI dhan47	Stress	5.42
13104	2011-2012	Bhanga	2007	3	BRRI dhan47	Stress	6.93
13105	2011-2012	Comilla	2007	3	BRRI dhan47	Stress	5.46
13106	2011-2012	Gazipur	2007	3	BRRI dhan47	Stress	5.03
13107	2011-2012	Habiganj	2007	3	BRRI dhan47	Stress	5.70
13108	2011-2012	Rangpur	2007	3	BRRI dhan47	Stress	2.35
13109	2011-2012	Satkhira	2007	3	BRRI dhan47	Stress	6.73
13110	2011-2012	Sonagazi	2007	3	BRRI dhan47	Stress	6.20
13111	2011-2012	Kustia	2007	3	BRRI dhan47	Stress	4.20
13112	2011-2012	Rajshahi	2007	3	BRRI dhan47	Stress	6.70
13113	2012-2013	Barisal	2007	3	BRRI dhan47	Stress	5.60
13114	2012-2013	Bhanga	2007	3	BRRI dhan47	Stress	6.81
13115	2012-2013	Comilla	2007	3	BRRI dhan47	Stress	5.47
13116	2012-2013	Gazipur	2007	3	BRRI dhan47	Stress	6.31
13117	2012-2013	Habiganj	2007	3	BRRI dhan47	Stress	5.81
13118	2012-2013	Rangpur	2007	3	BRRI dhan47	Stress	4.40
13119	2012-2013	Satkhira	2007	3	BRRI dhan47	Stress	7.50
13120	2012-2013	Sonagazi	2007	3	BRRI dhan47	Stress	4.00
13121	2012-2013	Kustia	2007	3	BRRI dhan47	Stress	6.35
13122	2012-2013	Rajshahi	2007	3	BRRI dhan47	Stress	5.17
13123	2013-2014	Barisal	2007	3	BRRI dhan47	Stress	5.61
13124	2013-2014	Bhanga	2007	3	BRRI dhan47	Stress	6.90
13125	2013-2014	Comilla	2007	3	BRRI dhan47	Stress	5.47
13126	2013-2014	Gazipur	2007	3	BRRI dhan47	Stress	6.00
13127	2013-2014	Habiganj	2007	3	BRRI dhan47	Stress	5.91
13128	2013-2014	Rangpur	2007	3	BRRI dhan47	Stress	6.20
13129	2013-2014	Satkhira	2007	3	BRRI dhan47	Stress	5.95
13130	2013-2014	Sonagazi	2007	3	BRRI dhan47	Stress	2.74
13131	2013-2014	Kustia	2007	3	BRRI dhan47	Stress	3.18
13132	2013-2014	Rajshahi	2007	3	BRRI dhan47	Stress	5.61
13133	2014-2015	Barisal	2007	3	BRRI dhan47	Stress	5.42
13134	2014-2015	Bhanga	2007	3	BRRI dhan47	Stress	7.28
13135	2014-2015	Comilla	2007	3	BRRI dhan47	Stress	6.85
13136	2014-2015	Gazipur	2007	3	BRRI dhan47	Stress	6.30
13137	2014-2015	Habiganj	2007	3	BRRI dhan47	Stress	5.82
13138	2014-2015	Rangpur	2007	3	BRRI dhan47	Stress	2.50
13139	2014-2015	Satkhira	2007	3	BRRI dhan47	Stress	6.72
13140	2014-2015	Sonagazi	2007	3	BRRI dhan47	Stress	5.72
13141	2014-2015	Kustia	2007	3	BRRI dhan47	Stress	4.50
13142	2014-2015	Rajshahi	2007	3	BRRI dhan47	Stress	6.05
13143	2015-2016	Barisal	2007	3	BRRI dhan47	Stress	5.73
13144	2015-2016	Bhanga	2007	3	BRRI dhan47	Stress	7.58
13145	2015-2016	Comilla	2007	3	BRRI dhan47	Stress	7.40
13146	2015-2016	Gazipur	2007	3	BRRI dhan47	Stress	6.09
13147	2015-2016	Habiganj	2007	3	BRRI dhan47	Stress	6.60
13148	2015-2016	Rangpur	2007	3	BRRI dhan47	Stress	5.01
13149	2015-2016	Satkhira	2007	3	BRRI dhan47	Stress	7.13
13150	2015-2016	Sonagazi	2007	3	BRRI dhan47	Stress	4.70
13151	2015-2016	Kustia	2007	3	BRRI dhan47	Stress	5.83
13152	2015-2016	Rajshahi	2007	3	BRRI dhan47	Stress	6.34
4522	2001-2002	Barisal	2008	1	BRRI dhan50	Long	
4523	2001-2002	Bhanga	2008	1	BRRI dhan50	Long	
4524	2001-2002	Comilla	2008	1	BRRI dhan50	Long	
4525	2001-2002	Habiganj	2008	1	BRRI dhan50	Long	
4526	2001-2002	Rajshahi	2008	1	BRRI dhan50	Long	
4527	2001-2002	Rangpur	2008	1	BRRI dhan50	Long	
4528	2001-2002	Satkhira	2008	1	BRRI dhan50	Long	
4529	2002-2003	Barisal	2008	1	BRRI dhan50	Long	
4530	2002-2003	Bhanga	2008	1	BRRI dhan50	Long	
4531	2002-2003	Comilla	2008	1	BRRI dhan50	Long	
4532	2002-2003	Gazipur	2008	1	BRRI dhan50	Long	
4533	2002-2003	Habiganj	2008	1	BRRI dhan50	Long	
4534	2002-2003	Rajshahi	2008	1	BRRI dhan50	Long	
4535	2002-2003	Rangpur	2008	1	BRRI dhan50	Long	
4536	2002-2003	Satkhira	2008	1	BRRI dhan50	Long	
4537	2003-2004	Barisal	2008	1	BRRI dhan50	Long	
4538	2003-2004	Bhanga	2008	1	BRRI dhan50	Long	
4539	2003-2004	Comilla	2008	1	BRRI dhan50	Long	
4540	2003-2004	Gazipur	2008	1	BRRI dhan50	Long	
4541	2003-2004	Habiganj	2008	1	BRRI dhan50	Long	
4542	2003-2004	Rajshahi	2008	1	BRRI dhan50	Long	
4543	2003-2004	Rangpur	2008	1	BRRI dhan50	Long	
4544	2003-2004	Satkhira	2008	1	BRRI dhan50	Long	
4545	2004-2005	Barisal	2008	1	BRRI dhan50	Long	
4546	2004-2005	Bhanga	2008	1	BRRI dhan50	Long	
4547	2004-2005	Comilla	2008	1	BRRI dhan50	Long	
4548	2004-2005	Gazipur	2008	1	BRRI dhan50	Long	
4549	2004-2005	Habiganj	2008	1	BRRI dhan50	Long	
4550	2004-2005	Rajshahi	2008	1	BRRI dhan50	Long	
4551	2004-2005	Rangpur	2008	1	BRRI dhan50	Long	
4552	2004-2005	Satkhira	2008	1	BRRI dhan50	Long	
4553	2004-2005	Kustia	2008	1	BRRI dhan50	Long	
4554	2005-2006	Barisal	2008	1	BRRI dhan50	Long	
4555	2005-2006	Bhanga	2008	1	BRRI dhan50	Long	
4556	2005-2006	Comilla	2008	1	BRRI dhan50	Long	
4557	2005-2006	Gazipur	2008	1	BRRI dhan50	Long	
4558	2005-2006	Habiganj	2008	1	BRRI dhan50	Long	
4559	2005-2006	Rajshahi	2008	1	BRRI dhan50	Long	
4560	2005-2006	Rangpur	2008	1	BRRI dhan50	Long	
4561	2005-2006	Satkhira	2008	1	BRRI dhan50	Long	
4562	2005-2006	Kustia	2008	1	BRRI dhan50	Long	
4563	2006-2007	Barisal	2008	1	BRRI dhan50	Long	
4564	2006-2007	Bhanga	2008	1	BRRI dhan50	Long	
4565	2006-2007	Comilla	2008	1	BRRI dhan50	Long	
4566	2006-2007	Gazipur	2008	1	BRRI dhan50	Long	
4567	2006-2007	Habiganj	2008	1	BRRI dhan50	Long	
4568	2006-2007	Rajshahi	2008	1	BRRI dhan50	Long	
4569	2006-2007	Kustia	2008	1	BRRI dhan50	Long	
4570	2006-2007	Rangpur	2008	1	BRRI dhan50	Long	
4571	2006-2007	Satkhira	2008	1	BRRI dhan50	Long	
4572	2007-2008	Barisal	2008	1	BRRI dhan50	Long	
4573	2007-2008	Bhanga	2008	1	BRRI dhan50	Long	
4574	2007-2008	Comilla	2008	1	BRRI dhan50	Long	
4575	2007-2008	Gazipur	2008	1	BRRI dhan50	Long	
4576	2007-2008	Habiganj	2008	1	BRRI dhan50	Long	
4577	2007-2008	Rangpur	2008	1	BRRI dhan50	Long	
